n_obs,d,sim,alpha_param,beta_param,B,test_stat,reject
100,1,66,0.9,2,100,0.0278634228116725,0
100,1,67,0.9,2,100,0.0532683056920013,0
100,1,68,0.9,2,100,0.0426058181702683,0
100,1,69,0.9,2,100,0.132306408804917,0
100,1,70,0.9,2,100,0.155840775778428,0
100,1,71,0.9,2,100,0.0370786204734209,0
100,1,72,0.9,2,100,0.0158116058498525,0
100,1,73,0.9,2,100,0.0712867570409633,0
100,1,74,0.9,2,100,0.1219847752129,0
100,1,75,0.9,2,100,0.0266333211779943,0
100,1,76,0.9,2,100,0.0821208610486302,0
100,1,77,0.9,2,100,0.0481547332437032,0
100,1,78,0.9,2,100,0.0144259691194821,0
100,1,79,0.9,2,100,0.262508787907898,0
100,1,80,0.9,2,100,0.0289912719233084,0
100,1,81,0.9,2,100,0.0821942903743605,0
100,1,82,0.9,2,100,0.020371408955164,0
100,1,83,0.9,2,100,0.0252596071174117,0
100,1,84,0.9,2,100,0.0588309055343701,0
100,1,85,0.9,2,100,0.0200319049048643,0
100,1,86,0.9,2,100,0.396662347326454,0
100,1,87,0.9,2,100,0.172481743025388,0
100,1,88,0.9,2,100,0.0575241420797112,0
100,1,89,0.9,2,100,0.0288908236298208,0
100,1,90,0.9,2,100,0.030108318375377,0
100,1,91,0.9,2,100,0.00936139427470989,0
100,1,92,0.9,2,100,0.0650750070536068,0
100,1,93,0.9,2,100,0.0885070715288068,0
100,1,94,0.9,2,100,0.0132127527893805,0
100,1,95,0.9,2,100,0.0700918982919351,0
100,1,96,0.9,2,100,0.0437703208198341,0
100,1,97,0.9,2,100,0.570035749037369,0
100,1,98,0.9,2,100,0.0172537680360815,0
100,1,99,0.9,2,100,0.06850533956962,0
100,1,100,0.9,2,100,0.105593880021621,0
100,1,101,0.9,2,100,0.0700846755205888,0
100,1,102,0.9,2,100,0.0456329422524655,0
100,1,103,0.9,2,100,0.0247683917632153,0
100,1,104,0.9,2,100,0.24587079304908,0
100,1,105,0.9,2,100,0.0423559733385994,0
100,1,106,0.9,2,100,0.0234669375484897,0
100,1,107,0.9,2,100,0.0481969982272679,0
100,1,108,0.9,2,100,0.050637485596454,0
100,1,109,0.9,2,100,0.02990482148902,0
100,1,110,0.9,2,100,0.0402633705900028,0
100,1,111,0.9,2,100,0.0292712255509023,0
100,1,112,0.9,2,100,0.0172820009675421,0
100,1,113,0.9,2,100,0.276615210497533,0
100,1,114,0.9,2,100,0.074055864971328,0
100,1,115,0.9,2,100,0.0374903945666151,0
100,1,116,0.9,2,100,0.012875067701009,0
100,1,117,0.9,2,100,0.0774066919951066,0
100,1,118,0.9,2,100,0.033093404074851,0
100,1,119,0.9,2,100,0.0426024558185067,0
100,1,120,0.9,2,100,0.0508260779100175,0
100,1,121,0.9,2,100,0.0209469281983956,0
100,1,122,0.9,2,100,0.0651183861455562,0
100,1,123,0.9,2,100,0.0861827976269687,0
100,1,124,0.9,2,100,0.244240403541592,0
100,1,125,0.9,2,100,0.0354741937245591,0
100,1,126,0.9,2,100,0.0765121622114229,0
100,1,127,0.9,2,100,0.104305831617643,0
100,1,128,0.9,2,100,0.0742507746245288,0
100,1,129,0.9,2,100,0.0503944462632512,0
100,1,130,0.9,2,100,0.0257509217160992,0
100,1,131,0.9,2,100,0.0157363027861376,0
100,1,132,0.9,2,100,0.0313032267290432,0
100,1,133,0.9,2,100,0.0540085384466494,0
100,1,134,0.9,2,100,0.091809329510029,0
100,1,135,0.9,2,100,0.14304052895343,0
100,1,136,0.9,2,100,0.156103016920252,0
100,1,137,0.9,2,100,0.0906417266443971,0
100,1,138,0.9,2,100,0.0565518310647502,0
100,1,139,0.9,2,100,0.0454344647477626,0
100,1,140,0.9,2,100,0.0315085858912813,0
100,1,141,0.9,2,100,0.08034255157802,0
100,1,142,0.9,2,100,0.0239096022367527,0
100,1,143,0.9,2,100,0.0331633117300893,0
100,1,144,0.9,2,100,0.0379904513184949,0
100,1,145,0.9,2,100,0.0249184302305187,0
100,1,146,0.9,2,100,0.0571065621114411,0
100,1,147,0.9,2,100,0.0373792793570569,0
100,1,148,0.9,2,100,0.0221627687320414,0
100,1,149,0.9,2,100,0.0641932937074788,0
100,1,150,0.9,2,100,0.206902560255587,0
100,1,151,0.9,2,100,0.0236993434949049,0
100,1,152,0.9,2,100,0.0393717921659864,0
100,1,153,0.9,2,100,0.0988739613971608,0
100,1,154,0.9,2,100,0.0965238319039916,0
100,1,155,0.9,2,100,0.0542117965965629,0
100,1,156,0.9,2,100,0.0264746021197409,0
100,1,157,0.9,2,100,0.0318674880650151,0
100,1,158,0.9,2,100,0.024956679271263,0
100,1,159,0.9,2,100,0.631671802593803,0
100,1,160,0.9,2,100,0.0660653342879277,0
100,1,161,0.9,2,100,0.0362925040299441,0
100,1,162,0.9,2,100,0.0570356805415532,0
100,1,163,0.9,2,100,0.0233068512283417,0
100,1,164,0.9,2,100,0.0150782783212767,0
100,1,165,0.9,2,100,0.0252965408848436,0
100,1,166,0.9,2,100,0.0627578842169578,0
100,1,167,0.9,2,100,0.111791260295893,0
100,1,168,0.9,2,100,0.145693300619491,0
100,1,169,0.9,2,100,0.0409778155534561,0
100,1,170,0.9,2,100,0.0873968892926536,0
100,1,171,0.9,2,100,0.149998039943137,0
100,1,172,0.9,2,100,0.0235540604635501,0
100,1,173,0.9,2,100,0.0263008714188432,0
100,1,174,0.9,2,100,0.0257103686778355,0
100,1,175,0.9,2,100,0.0994678442221843,0
100,1,176,0.9,2,100,0.0372086887899609,0
100,1,177,0.9,2,100,0.0996045517582152,0
100,1,178,0.9,2,100,0.157327732346718,0
100,1,179,0.9,2,100,0.0522479769600244,0
100,1,180,0.9,2,100,0.0718932319848627,0
100,1,181,0.9,2,100,0.398830494785659,0
100,1,182,0.9,2,100,0.00949094186981136,0
100,1,183,0.9,2,100,0.0822684897702911,0
100,1,184,0.9,2,100,0.0282925410652183,0
100,1,185,0.9,2,100,0.065862883717173,0
100,1,186,0.9,2,100,0.290473157375375,0
100,1,187,0.9,2,100,0.0670985963589075,0
100,1,188,0.9,2,100,0.0654602679496551,0
100,1,189,0.9,2,100,0.0330997090460776,0
100,1,190,0.9,2,100,0.0341965176837647,0
100,1,191,0.9,2,100,0.0121310339084662,0
100,1,192,0.9,2,100,0.0228272211432459,0
100,1,193,0.9,2,100,0.154150065698037,0
100,1,194,0.9,2,100,0.0526221469790911,0
100,1,195,0.9,2,100,0.0658439570310331,0
100,1,196,0.9,2,100,0.176492564755577,0
100,1,197,0.9,2,100,0.0511107204885602,0
100,1,198,0.9,2,100,0.0441406291978942,0
100,1,199,0.9,2,100,0.0333090606556757,0
100,1,200,0.9,2,100,0.0703934035250054,0
100,1,1,1,2,100,0.0322380883056041,0
100,1,2,1,2,100,0.020617993983937,0
100,1,3,1,2,100,0.0124031659095931,0
100,1,4,1,2,100,0.0174958834665155,0
100,1,5,1,2,100,0.0472478485710323,0
100,1,6,1,2,100,0.0178113750649185,0
100,1,7,1,2,100,0.0263980383533279,0
100,1,8,1,2,100,0.0613233800852012,0
100,1,9,1,2,100,0.0479065320074192,0
100,1,10,1,2,100,0.0457212071140675,0
100,1,11,1,2,100,0.0203669562398027,0
100,1,12,1,2,100,0.034696570993462,0
100,1,13,1,2,100,0.0161488251156701,0
100,1,14,1,2,100,0.0295940377885056,0
100,1,15,1,2,100,0.0432006219052475,0
100,1,16,1,2,100,0.0182422624065144,0
100,1,17,1,2,100,0.0218381818760758,0
100,1,18,1,2,100,0.00913132544779858,0
100,1,19,1,2,100,0.0165890066114118,0
100,1,20,1,2,100,0.0348371563076839,0
100,1,21,1,2,100,0.0277887136037551,0
100,1,22,1,2,100,0.0346105459526403,0
100,1,23,1,2,100,0.0479127109903295,0
100,1,24,1,2,100,0.0280659826454145,0
100,1,25,1,2,100,0.09457334700079,0
100,1,26,1,2,100,0.0879943759291062,0
100,1,27,1,2,100,0.0357097279177782,0
100,1,28,1,2,100,0.159994880035681,0
100,1,29,1,2,100,0.0310478380172032,0
100,1,30,1,2,100,0.0217238405417965,0
100,1,31,1,2,100,0.034221073982271,0
100,1,32,1,2,100,0.0210980926494149,0
100,1,33,1,2,100,0.0136260681015924,0
100,1,34,1,2,100,0.113074401262589,0
100,1,35,1,2,100,0.0193939583664043,0
100,1,36,1,2,100,0.0263151604723807,0
100,1,37,1,2,100,0.0227884934831431,0
100,1,38,1,2,100,0.00838478913403866,0
100,1,39,1,2,100,0.0310570929362956,0
100,1,40,1,2,100,0.099507940879614,0
100,1,41,1,2,100,0.0364411513905653,0
100,1,42,1,2,100,0.0466696225058506,0
100,1,43,1,2,100,0.0477338525151967,0
100,1,44,1,2,100,0.0368497700887241,0
100,1,45,1,2,100,0.0912064856615277,0
100,1,46,1,2,100,0.0423960226073064,0
100,1,47,1,2,100,0.0314776987633744,0
100,1,48,1,2,100,0.0209861447861193,0
100,1,49,1,2,100,0.0246624090335875,0
100,1,50,1,2,100,0.0727936340641779,0
100,1,51,1,2,100,0.0745108942065262,0
100,1,52,1,2,100,0.0367923687157549,0
100,1,53,1,2,100,0.0116178194614099,0
100,1,54,1,2,100,0.00573907775000939,0
100,1,55,1,2,100,0.0242665356463535,0
100,1,56,1,2,100,0.0615779385598571,0
100,1,57,1,2,100,0.0440706085062542,0
100,1,58,1,2,100,0.0131072756736425,0
100,1,59,1,2,100,0.0472285605917171,0
100,1,60,1,2,100,0.0297243167961241,0
100,1,61,1,2,100,0.0511800024698794,0
100,1,62,1,2,100,0.00626920877287907,0
100,1,63,1,2,100,0.051895612150133,0
100,1,64,1,2,100,0.0472062933031769,0
100,1,65,1,2,100,0.0256036582632201,0
100,1,66,1,2,100,0.0116440039495902,0
100,1,67,1,2,100,0.0943300530359011,0
100,1,68,1,2,100,0.0322266601179569,0
100,1,69,1,2,100,0.016509680281327,0
100,1,70,1,2,100,0.0238465711558729,0
100,1,71,1,2,100,0.008048694039214,0
100,1,72,1,2,100,0.037655519765522,0
100,1,73,1,2,100,0.017224417732055,0
100,1,74,1,2,100,0.0228955648384429,0
100,1,75,1,2,100,0.0437909806959182,0
100,1,76,1,2,100,0.0376224597946771,0
100,1,77,1,2,100,0.0289457629158751,0
100,1,78,1,2,100,0.0479034766300452,0
100,1,79,1,2,100,0.0122087112380152,0
100,1,80,1,2,100,0.0300791832889448,0
100,1,81,1,2,100,0.0186215757799502,0
100,1,82,1,2,100,0.0887061904308863,0
100,1,83,1,2,100,0.0222210382698457,0
100,1,84,1,2,100,0.0128073212097797,0
100,1,85,1,2,100,0.0466330474507792,0
100,1,86,1,2,100,0.0129795887498474,0
100,1,87,1,2,100,0.0225408993716729,0
100,1,88,1,2,100,0.0282289675639987,0
100,1,89,1,2,100,0.0157539545153572,0
100,1,90,1,2,100,0.0503203970609401,0
100,1,91,1,2,100,0.0188961792164271,0
100,1,92,1,2,100,0.0350981764644029,0
100,1,93,1,2,100,0.0184891121448121,0
100,1,94,1,2,100,0.0272955425116149,0
100,1,95,1,2,100,0.0460353047683246,0
100,1,96,1,2,100,0.120114032546522,0
100,1,97,1,2,100,0.0199794550808749,0
100,1,98,1,2,100,0.048816901671622,0
100,1,99,1,2,100,0.0445370051225459,0
100,1,100,1,2,100,0.0256179259357924,0
100,1,101,1,2,100,0.0221263860656448,0
100,1,102,1,2,100,0.0667856109513661,0
100,1,103,1,2,100,0.0106712201218919,0
100,1,104,1,2,100,0.0238533687385123,0
100,1,105,1,2,100,0.0146788276267944,0
100,1,106,1,2,100,0.0380446765679964,0
100,1,107,1,2,100,0.056263060931976,0
100,1,108,1,2,100,0.0282115325745635,0
100,1,109,1,2,100,0.0297165503308251,0
100,1,110,1,2,100,0.0154233992998262,0
100,1,111,1,2,100,0.0232273425098354,0
100,1,112,1,2,100,0.0526368774277148,0
100,1,113,1,2,100,0.0228044379972416,0
100,1,114,1,2,100,0.125539086099284,0
100,1,115,1,2,100,0.0343909950516689,0
100,1,116,1,2,100,0.0983736228128051,0
100,1,117,1,2,100,0.0270138414625114,0
100,1,118,1,2,100,0.0467291887796532,0
100,1,119,1,2,100,0.0208181127034463,0
100,1,120,1,2,100,0.0495074278487337,0
100,1,121,1,2,100,0.0146251081273948,0
100,1,122,1,2,100,0.0404460550067842,0
100,1,123,1,2,100,0.0159528705741003,0
100,1,124,1,2,100,0.0212626097349525,0
100,1,125,1,2,100,0.0303626589525034,0
100,1,126,1,2,100,0.0305267479094595,0
100,1,127,1,2,100,0.0320508208023191,0
100,1,128,1,2,100,0.0375940148892519,0
100,1,129,1,2,100,0.00878474771038007,0
100,1,130,1,2,100,0.023394181331367,0
100,1,131,1,2,100,0.0330483909007926,0
100,1,132,1,2,100,0.0228707872499354,0
100,1,133,1,2,100,0.0370175217615128,0
100,1,134,1,2,100,0.0597543188640741,0
100,1,135,1,2,100,0.0175845815012953,0
100,1,136,1,2,100,0.028172447454054,0
100,1,137,1,2,100,0.00991875583710711,0
100,1,138,1,2,100,0.0250695344574401,0
100,1,139,1,2,100,0.0216268359857971,0
100,1,140,1,2,100,0.0199600539560519,0
100,1,141,1,2,100,0.030921662882107,0
100,1,142,1,2,100,0.0225128747132432,0
100,1,143,1,2,100,0.00766853692875016,0
100,1,144,1,2,100,0.0269250495306026,0
100,1,145,1,2,100,0.0435841824059011,0
100,1,146,1,2,100,0.0126555346393541,0
100,1,147,1,2,100,0.0146625537943945,0
100,1,148,1,2,100,0.014739418763826,0
100,1,149,1,2,100,0.0557856383841,0
100,1,150,1,2,100,0.0304316069203611,0
100,1,151,1,2,100,0.0229365758620774,0
100,1,152,1,2,100,0.0208646281801362,0
100,1,153,1,2,100,0.0228878025635909,0
100,1,154,1,2,100,0.0103347993213561,0
100,1,155,1,2,100,0.00434371375393321,0
100,1,156,1,2,100,0.023345956036743,0
100,1,157,1,2,100,0.0158370685051162,0
100,1,158,1,2,100,0.0267596631908142,0
100,1,159,1,2,100,0.0305664665554684,0
100,1,160,1,2,100,0.0285940957466144,0
100,1,161,1,2,100,0.023038833223631,0
100,1,162,1,2,100,0.0887070805835273,0
100,1,163,1,2,100,0.0213767460799282,0
100,1,164,1,2,100,0.0356362947215197,0
100,1,165,1,2,100,0.0225480693974117,0
100,1,166,1,2,100,0.0666772565228026,0
100,1,167,1,2,100,0.0505821653164834,0
100,1,168,1,2,100,0.0130681683961563,0
100,1,169,1,2,100,0.0131613128007949,0
100,1,170,1,2,100,0.0263142839978116,0
100,1,171,1,2,100,0.0083699396124983,0
100,1,172,1,2,100,0.0393344018482473,0
100,1,173,1,2,100,0.0227113511559505,0
100,1,174,1,2,100,0.0471054315559429,0
100,1,175,1,2,100,0.0749283968142452,0
100,1,176,1,2,100,0.0376548245039109,0
100,1,177,1,2,100,0.0119943255532269,0
100,1,178,1,2,100,0.0271295276650578,0
100,1,179,1,2,100,0.12650493647198,0
100,1,180,1,2,100,0.00556854878673723,0
100,1,181,1,2,100,0.0577203224699689,0
100,1,182,1,2,100,0.0372572867686342,0
100,1,183,1,2,100,0.0726375080535239,0
100,1,184,1,2,100,0.0344312057689831,0
100,1,185,1,2,100,0.0228472575871116,0
100,1,186,1,2,100,0.0499337094914651,0
100,1,187,1,2,100,0.0233734212975645,0
100,1,188,1,2,100,0.0397164694469002,0
100,1,189,1,2,100,0.0275869458017692,0
100,1,190,1,2,100,0.0118625387823098,0
100,1,191,1,2,100,0.00784171318682405,0
100,1,192,1,2,100,0.0267107452176644,0
100,1,193,1,2,100,0.0355042979610262,0
100,1,194,1,2,100,0.0395520733024878,0
100,1,195,1,2,100,0.0449451245237679,0
100,1,196,1,2,100,0.0280349844955033,0
100,1,197,1,2,100,0.0428608896858676,0
100,1,198,1,2,100,0.0240768731224175,0
100,1,199,1,2,100,0.0177390211740936,0
100,1,200,1,2,100,0.0512687628545894,0
100,1,1,1.1,2,100,0.041056182532072,0
100,1,2,1.1,2,100,0.108461654428785,0
100,1,3,1.1,2,100,0.0341695653926722,0
100,1,4,1.1,2,100,0.0363378086369861,0
100,1,5,1.1,2,100,0.027607402461354,0
100,1,6,1.1,2,100,0.0197044688375608,0
100,1,7,1.1,2,100,0.0148972008764721,0
100,1,8,1.1,2,100,0.00554127352255371,0
100,1,9,1.1,2,100,0.0312746350178484,0
100,1,10,1.1,2,100,0.0614038583239111,0
100,1,11,1.1,2,100,0.0117262196153811,0
100,1,12,1.1,2,100,0.030421658819243,0
100,1,13,1.1,2,100,0.0355258148510098,0
100,1,14,1.1,2,100,0.0449631840478191,0
100,1,15,1.1,2,100,0.0174478171579627,0
100,1,16,1.1,2,100,0.0165932301767945,0
100,1,17,1.1,2,100,0.0143154090476576,0
100,1,18,1.1,2,100,0.0537040128574013,0
100,1,19,1.1,2,100,0.901644205145307,0
100,1,20,1.1,2,100,0.0231778537231471,0
100,1,21,1.1,2,100,0.0232753504257777,0
100,1,22,1.1,2,100,0.0211835791043492,0
100,1,23,1.1,2,100,0.0389473838915106,0
100,1,24,1.1,2,100,0.0680214117146701,0
100,1,25,1.1,2,100,0.00401127537666849,0
100,1,26,1.1,2,100,0.0451665246872307,0
100,1,27,1.1,2,100,0.0166880002427275,0
100,1,28,1.1,2,100,0.0146922997628544,0
100,1,29,1.1,2,100,0.00823589852113606,0
100,1,30,1.1,2,100,0.0170221477222863,0
100,1,31,1.1,2,100,0.0290080340666504,0
100,1,32,1.1,2,100,0.0176473813252685,0
100,1,33,1.1,2,100,0.0278692823128478,0
100,1,34,1.1,2,100,0.0497049120291919,0
100,1,35,1.1,2,100,0.049022658906021,0
100,1,36,1.1,2,100,0.0290290289925724,0
100,1,37,1.1,2,100,0.00717036069539041,0
100,1,38,1.1,2,100,0.0155648483398787,0
100,1,39,1.1,2,100,0.0142202752524011,0
100,1,40,1.1,2,100,0.029062018226903,0
100,1,41,1.1,2,100,0.0386665193897858,0
100,1,42,1.1,2,100,0.0222171089503742,0
100,1,43,1.1,2,100,0.0168528041179645,0
100,1,44,1.1,2,100,0.0257540513291901,0
100,1,45,1.1,2,100,0.026809187740831,0
100,1,46,1.1,2,100,0.0220936669806345,0
100,1,47,1.1,2,100,0.0191807966346996,0
100,1,48,1.1,2,100,0.0109914811024477,0
100,1,49,1.1,2,100,0.0191343592063904,0
100,1,50,1.1,2,100,0.0270872281393932,0
100,1,51,1.1,2,100,0.00493143607123249,0
100,1,52,1.1,2,100,0.0330800296627613,0
100,1,53,1.1,2,100,0.0395048918937181,0
100,1,54,1.1,2,100,0.00241381977928467,0
100,1,55,1.1,2,100,0.0398682726343181,0
100,1,56,1.1,2,100,0.0202491418690084,0
100,1,57,1.1,2,100,0.0320754896711144,0
100,1,58,1.1,2,100,0.014583325009892,0
100,1,59,1.1,2,100,0.0234346125041204,0
100,1,60,1.1,2,100,0.03566885680863,0
100,1,61,1.1,2,100,0.0409440833622024,0
100,1,62,1.1,2,100,0.0111334695364838,0
100,1,63,1.1,2,100,0.0313831391465914,0
100,1,64,1.1,2,100,0.00989481304552035,0
100,1,65,1.1,2,100,0.026729220370022,0
100,1,66,1.1,2,100,0.0182265289006196,0
100,1,67,1.1,2,100,0.0231589369305684,0
100,1,68,1.1,2,100,0.0103759918822543,0
100,1,69,1.1,2,100,0.0198816817388659,0
100,1,70,1.1,2,100,0.0152747843271893,0
100,1,71,1.1,2,100,0.0233156980786173,0
100,1,72,1.1,2,100,0.0137728362932051,0
100,1,73,1.1,2,100,0.0249124679859864,0
100,1,74,1.1,2,100,0.0455369935115011,0
100,1,75,1.1,2,100,0.024821968822749,0
100,1,76,1.1,2,100,0.0503695140433182,0
100,1,77,1.1,2,100,0.0277670083256238,0
100,1,78,1.1,2,100,0.0400586558411075,0
100,1,79,1.1,2,100,0.0367721414757311,0
100,1,80,1.1,2,100,0.026733094152726,0
100,1,81,1.1,2,100,0.0245548860183541,0
100,1,82,1.1,2,100,0.0164056675089468,0
100,1,83,1.1,2,100,0.0197619960795667,0
100,1,84,1.1,2,100,0.0352418341479868,0
100,1,85,1.1,2,100,0.0313560594416642,0
100,1,86,1.1,2,100,0.0253232202778259,0
100,1,87,1.1,2,100,0.0287222361561309,0
100,1,88,1.1,2,100,0.0164611725584129,0
100,1,89,1.1,2,100,0.0139816900145777,0
100,1,90,1.1,2,100,0.012846460999138,0
100,1,91,1.1,2,100,0.0133152366006168,0
100,1,92,1.1,2,100,0.098720905409345,0
100,1,93,1.1,2,100,0.0202664199469008,0
100,1,94,1.1,2,100,0.0518491165561149,0
100,1,95,1.1,2,100,0.0076034007532169,0
100,1,96,1.1,2,100,0.0268268032082292,0
100,1,97,1.1,2,100,0.0184869023531921,0
100,1,98,1.1,2,100,0.0154214770999837,0
100,1,99,1.1,2,100,0.0930122815901554,0
100,1,100,1.1,2,100,0.0327276026333368,0
100,1,101,1.1,2,100,0.040390463478135,0
100,1,102,1.1,2,100,0.0517632299144639,0
100,1,103,1.1,2,100,0.0600891957823874,0
100,1,104,1.1,2,100,0.0334713322478707,0
100,1,105,1.1,2,100,0.0127095384613172,0
100,1,106,1.1,2,100,0.0320206198794253,0
100,1,107,1.1,2,100,0.00664453312893888,0
100,1,108,1.1,2,100,0.0194006090767019,0
100,1,109,1.1,2,100,0.0337498766364614,0
100,1,110,1.1,2,100,0.0233353194620906,0
100,1,111,1.1,2,100,0.0419645585269673,0
100,1,112,1.1,2,100,0.021676147081695,0
100,1,113,1.1,2,100,0.0370107343875631,0
100,1,114,1.1,2,100,0.0147334160377871,0
100,1,115,1.1,2,100,0.0412774130430479,0
100,1,116,1.1,2,100,0.0285135785192801,0
100,1,117,1.1,2,100,0.0346757584566167,0
100,1,118,1.1,2,100,0.0266052774561201,0
100,1,119,1.1,2,100,0.0316891384740496,0
100,1,120,1.1,2,100,0.0281808857515065,0
100,1,121,1.1,2,100,0.033056912706597,0
100,1,122,1.1,2,100,0.0255062040957019,0
100,1,123,1.1,2,100,0.0538038841481397,0
100,1,124,1.1,2,100,0.0100293487373359,0
100,1,125,1.1,2,100,0.0206341419924382,0
100,1,126,1.1,2,100,0.0115601704586356,0
100,1,127,1.1,2,100,0.0465351327422614,0
100,1,128,1.1,2,100,0.0700647853960012,0
100,1,129,1.1,2,100,0.0232170729967438,0
100,1,130,1.1,2,100,0.0317985393977873,0
100,1,131,1.1,2,100,0.0178049376736315,0
100,1,132,1.1,2,100,0.0279743106479918,0
100,1,133,1.1,2,100,0.034033522793984,0
100,1,134,1.1,2,100,0.0172514215676085,0
100,1,135,1.1,2,100,0.0488398555895537,0
100,1,136,1.1,2,100,0.0358822926242091,0
100,1,137,1.1,2,100,0.0507715134525957,0
100,1,138,1.1,2,100,0.0150614839708328,0
100,1,139,1.1,2,100,0.0468851921428426,0
100,1,140,1.1,2,100,0.0133298206299491,0
100,1,141,1.1,2,100,0.0139378117207206,0
100,1,142,1.1,2,100,0.0246128138741935,0
100,1,143,1.1,2,100,0.0409922559532955,0
100,1,144,1.1,2,100,0.0729369925670126,0
100,1,145,1.1,2,100,0.0192292655461973,0
100,1,146,1.1,2,100,0.00707528158990746,0
100,1,147,1.1,2,100,0.0322469367490632,0
100,1,148,1.1,2,100,0.0217085044231181,0
100,1,149,1.1,2,100,0.0211231212071749,0
100,1,150,1.1,2,100,0.0215109518151567,0
100,1,151,1.1,2,100,0.0278715026291853,0
100,1,152,1.1,2,100,0.0270029589844761,0
100,1,153,1.1,2,100,0.0132381358096194,0
100,1,154,1.1,2,100,0.00750049097627942,0
100,1,155,1.1,2,100,0.00556214512366647,0
100,1,156,1.1,2,100,0.0177298554072621,0
100,1,157,1.1,2,100,0.0332823020467172,0
100,1,158,1.1,2,100,0.0335492099169669,0
100,1,159,1.1,2,100,0.0519506681285613,0
100,1,160,1.1,2,100,0.0230135101785344,0
100,1,161,1.1,2,100,0.0467157326627116,0
100,1,162,1.1,2,100,0.0214631274984664,0
100,1,163,1.1,2,100,0.0457616531367881,0
100,1,164,1.1,2,100,0.0136896217517295,0
100,1,165,1.1,2,100,0.0262717770418187,0
100,1,166,1.1,2,100,0.0297165664829666,0
100,1,167,1.1,2,100,0.0114943301588243,0
100,1,168,1.1,2,100,0.0172753050635108,0
100,1,169,1.1,2,100,0.0275658440894348,0
100,1,170,1.1,2,100,0.0257559131123584,0
100,1,171,1.1,2,100,0.0192405684165475,0
100,1,172,1.1,2,100,0.0100180096284451,0
100,1,173,1.1,2,100,0.0323395813534183,0
100,1,174,1.1,2,100,0.0277751311584871,0
100,1,175,1.1,2,100,0.0079250533123127,0
100,1,176,1.1,2,100,0.0218303678160429,0
100,1,177,1.1,2,100,0.0282823695551691,0
100,1,178,1.1,2,100,0.015579514802486,0
100,1,179,1.1,2,100,0.0667046303782569,0
100,1,180,1.1,2,100,0.0166700693928723,0
100,1,181,1.1,2,100,0.0315867706736225,0
100,1,182,1.1,2,100,0.0196664435682512,0
100,1,183,1.1,2,100,0.030133563151676,0
100,1,184,1.1,2,100,0.020516067979954,0
100,1,185,1.1,2,100,0.00929231731349552,0
100,1,186,1.1,2,100,0.0364725769288302,0
100,1,187,1.1,2,100,0.0401573668733968,0
100,1,188,1.1,2,100,0.0226526372982707,0
100,1,189,1.1,2,100,0.0354109838550095,0
100,1,190,1.1,2,100,0.0182497820744055,0
100,1,191,1.1,2,100,0.0083634871107527,0
100,1,192,1.1,2,100,0.0507255951126109,0
100,1,193,1.1,2,100,0.01986289378097,0
100,1,194,1.1,2,100,0.0121668260146296,0
100,1,195,1.1,2,100,0.0369283661278974,0
100,1,196,1.1,2,100,0.0213321560242896,0
100,1,197,1.1,2,100,0.0332479547289623,0
100,1,198,1.1,2,100,0.02258854487746,0
100,1,199,1.1,2,100,0.0301485281060827,0
100,1,200,1.1,2,100,0.0207349141483463,0
100,1,1,1.2,2,100,0.0234163119170855,0
100,1,2,1.2,2,100,0.0123682531503001,0
100,1,3,1.2,2,100,0.0173786917587909,0
100,1,4,1.2,2,100,0.0153207618818436,0
100,1,5,1.2,2,100,0.0152740318830498,0
100,1,6,1.2,2,100,0.0159614169936925,0
100,1,7,1.2,2,100,0.0103259319257023,0
100,1,8,1.2,2,100,0.0258698921881007,0
100,1,9,1.2,2,100,0.0440852597836252,0
100,1,10,1.2,2,100,0.0138958391791659,0
100,1,11,1.2,2,100,0.042845549732994,0
100,1,12,1.2,2,100,0.0218589099671763,0
100,1,13,1.2,2,100,0.00742061330812075,0
100,1,14,1.2,2,100,0.0151298474838341,0
100,1,15,1.2,2,100,0.0278634023664478,0
100,1,16,1.2,2,100,0.020023897124522,0
100,1,17,1.2,2,100,0.0283973613149215,0
100,1,18,1.2,2,100,0.0127713239464469,0
100,1,19,1.2,2,100,0.00490647837711534,0
100,1,20,1.2,2,100,0.0167771365885329,0
100,1,21,1.2,2,100,0.00779968035678654,0
100,1,22,1.2,2,100,0.00564830240100903,0
100,1,23,1.2,2,100,0.0190150685259708,0
100,1,24,1.2,2,100,0.0244604931629984,0
100,1,25,1.2,2,100,0.0276389287254811,0
100,1,26,1.2,2,100,0.0203559484836471,0
100,1,27,1.2,2,100,0.027825409246816,0
100,1,28,1.2,2,100,0.0165456255087977,0
100,1,29,1.2,2,100,0.0206562608461801,0
100,1,30,1.2,2,100,0.00440875685312635,0
100,1,31,1.2,2,100,0.0209244261754732,0
100,1,32,1.2,2,100,0.0384128811515114,0
100,1,33,1.2,2,100,0.0183026794225785,0
100,1,34,1.2,2,100,0.0228231850554092,0
100,1,35,1.2,2,100,0.0185650366440271,0
100,1,36,1.2,2,100,0.0143515220378222,0
100,1,37,1.2,2,100,0.0304821475144385,0
100,1,38,1.2,2,100,0.0147219051319922,0
100,1,39,1.2,2,100,0.00560004854785552,0
100,1,40,1.2,2,100,0.011249221432125,0
100,1,41,1.2,2,100,0.0281057835977331,0
100,1,42,1.2,2,100,0.0277332968097197,0
100,1,43,1.2,2,100,0.0251238647470069,0
